idTicket,Área,id_soporte,fecha_hora_apertura,fecha_hora_asignación,fecha_hora_cierre
4238,Gestión Académica,S4,2024-11-12 10:41:47,2024-11-12 10:41:47.000000,2024-11-12 10:56:59.751209
4239,Alumnos,S3,2024-11-12 10:43:45,2024-11-12 10:43:45.000000,2024-11-12 11:06:02.134881
4240,Alumnos,S1,2024-11-12 10:46:04,2024-11-12 10:46:04.000000,2024-11-12 11:03:43.693767
4241,Alumnos,S2,2024-11-12 11:37:17,2024-11-12 11:37:17.000000,2024-11-12 12:03:26.816762
4242,Alumnos,S1,2024-11-12 11:40:38,2024-11-12 11:40:38.000000,2024-11-12 12:03:50.197109
4243,Alumnos,S3,2024-11-12 11:47:05,2024-11-12 11:47:05.000000,2024-11-12 12:04:01.879040
4244,Alumnos,S2,2024-11-12 11:49:26,2024-11-12 12:03:34.816762,2024-11-12 12:24:10.621076
4245,Alumnos,S1,2024-11-12 12:00:22,2024-11-12 12:04:11.197109,2024-11-12 12:19:19.989338
4246,Alumnos,S3,2024-11-12 12:10:23,2024-11-12 12:10:23.000000,2024-11-12 12:36:37.380151
4247,Gestión Académica,S6,2024-11-12 12:12:03,2024-11-12 12:12:03.000000,2024-11-12 12:16:46.919700
4248,Gestión Académica,S5,2024-11-12 12:18:10,2024-11-12 12:18:10.000000,2024-11-12 12:28:49.457565
4249,Gestión Académica,S4,2024-11-12 12:29:11,2024-11-12 12:29:11.000000,2024-11-12 12:38:36.133538
4250,Gestión Académica,S6,2024-11-12 12:32:06,2024-11-12 12:32:06.000000,2024-11-12 12:42:34.341054
4251,Gestión Académica,S5,2024-11-12 12:42:53,2024-11-12 12:42:53.000000,2024-11-12 12:54:07.997153
4252,Gestión Académica,S4,2024-11-12 12:47:19,2024-11-12 12:47:19.000000,2024-11-12 13:04:59.527017
4253,Gestión Académica,S6,2024-11-12 12:53:40,2024-11-12 12:53:40.000000,2024-11-12 13:04:54.042889
4254,Gestión Académica,S5,2024-11-12 12:55:44,2024-11-12 12:55:44.000000,2024-11-12 13:07:41.496901
4255,Gestión Académica,S6,2024-11-12 13:06:30,2024-11-12 13:06:30.000000,2024-11-12 13:22:49.627060
4256,Gestión Académica,S4,2024-11-12 13:26:24,2024-11-12 13:26:24.000000,2024-11-12 13:39:22.673522
4257,Gestión Académica,S5,2024-11-12 13:39:43,2024-11-12 13:39:43.000000,2024-11-12 13:52:41.190735
4258,Gestión Académica,S6,2024-11-12 13:49:48,2024-11-12 13:49:48.000000,2024-11-12 14:08:37.876026
4259,Gestión Académica,S4,2024-11-12 13:51:45,2024-11-12 13:51:45.000000,2024-11-12 14:02:35.255603
4260,Gestión Académica,S5,2024-11-12 13:53:27,2024-11-12 13:53:27.000000,2024-11-12 14:09:48.380676
4261,Gestión Académica,S4,2024-11-12 14:04:39,2024-11-12 14:04:39.000000,2024-11-12 14:14:59.217215
4262,Alumnos,S1,2024-11-12 14:10:36,2024-11-12 14:10:36.000000,2024-11-12 14:34:45.583586
4263,Gestión Académica,S6,2024-11-12 14:20:29,2024-11-12 14:20:29.000000,2024-11-12 14:31:09.244325
4264,Gestión Académica,S5,2024-11-12 14:22:37,2024-11-12 14:22:37.000000,2024-11-12 14:37:22.498654
4265,Gestión Académica,S4,2024-11-12 14:35:48,2024-11-12 14:35:48.000000,2024-11-12 14:56:16.243775
4266,Gestión Académica,S6,2024-11-12 14:39:43,2024-11-12 14:39:43.000000,2024-11-12 14:48:22.873270
4267,Alumnos,S2,2024-11-12 14:57:26,2024-11-12 14:57:26.000000,2024-11-12 15:24:29.960875
4268,Alumnos,S3,2024-11-12 15:02:09,2024-11-12 15:02:09.000000,2024-11-12 15:24:08.232451
4269,Alumnos,S1,2024-11-12 15:06:43,2024-11-12 15:06:43.000000,2024-11-12 15:22:31.403376
4270,Gestión Académica,S5,2024-11-12 15:13:26,2024-11-12 15:13:26.000000,2024-11-12 15:24:15.591283
4271,Gestión Académica,S6,2024-11-12 15:17:50,2024-11-12 15:17:50.000000,2024-11-12 15:29:40.019415
4272,Alumnos,S1,2024-11-12 15:25:25,2024-11-12 15:25:25.000000,2024-11-12 15:49:38.878943
4273,Alumnos,S3,2024-11-12 15:31:41,2024-11-12 15:31:41.000000,2024-11-12 15:50:33.467348
4274,Alumnos,S2,2024-11-12 16:21:49,2024-11-12 16:21:49.000000,2024-11-12 16:52:58.813878
4275,Alumnos,S1,2024-11-12 16:30:04,2024-11-12 16:30:04.000000,2024-11-12 17:01:28.856265
4276,Alumnos,S3,2024-11-12 16:33:35,2024-11-12 16:33:35.000000,2024-11-12 16:56:14.898100
4277,Alumnos,S2,2024-11-12 16:42:30,2024-11-12 16:53:22.813878,2024-11-12 17:19:44.860239
4278,Alumnos,S3,2024-11-12 17:25:33,2024-11-12 17:25:33.000000,2024-11-12 17:49:51.319372
4279,Gestión Académica,S4,2024-11-13 09:00:00,2024-11-13 09:00:00.000000,2024-11-13 09:17:16.310699
4280,Gestión Académica,S5,2024-11-13 09:02:25,2024-11-13 09:02:25.000000,2024-11-13 09:13:42.735564
4281,Alumnos,S1,2024-11-13 09:44:02,2024-11-13 09:44:02.000000,2024-11-13 10:06:53.971583
4282,Gestión Académica,S6,2024-11-13 09:48:18,2024-11-13 09:48:18.000000,2024-11-13 10:01:21.871242
4283,Gestión Académica,S5,2024-11-13 09:52:47,2024-11-13 09:52:47.000000,2024-11-13 10:07:45.462658
4284,Gestión Académica,S4,2024-11-13 10:06:16,2024-11-13 10:06:16.000000,2024-11-13 10:19:59.884427
4285,Gestión Académica,S6,2024-11-13 10:12:14,2024-11-13 10:12:14.000000,2024-11-13 10:17:29.260008
4286,Gestión Académica,S5,2024-11-13 10:23:57,2024-11-13 10:23:57.000000,2024-11-13 10:40:04.739087
4287,Gestión Académica,S6,2024-11-13 10:30:55,2024-11-13 10:30:55.000000,2024-11-13 10:50:11.462015
4288,Gestión Académica,S4,2024-11-13 10:33:27,2024-11-13 10:33:27.000000,2024-11-13 10:50:47.998048
4289,Gestión Académica,S5,2024-11-13 10:35:43,2024-11-13 10:40:26.739087,2024-11-13 10:49:49.556223
4290,Alumnos,S2,2024-11-13 10:43:51,2024-11-13 10:43:51.000000,2024-11-13 11:11:24.604997
4291,Alumnos,S3,2024-11-13 10:55:49,2024-11-13 10:55:49.000000,2024-11-13 11:27:45.903919
4292,Alumnos,S1,2024-11-13 10:59:53,2024-11-13 10:59:53.000000,2024-11-13 11:20:21.681263
4293,Alumnos,S2,2024-11-13 11:02:22,2024-11-13 11:11:34.604997,2024-11-13 11:36:28.082838
4294,Gestión Académica,S5,2024-11-13 11:06:13,2024-11-13 11:06:13.000000,2024-11-13 11:11:15.508811
4295,Gestión Académica,S6,2024-11-13 11:13:34,2024-11-13 11:13:34.000000,2024-11-13 11:23:57.468229
4296,Alumnos,S1,2024-11-13 12:09:26,2024-11-13 12:09:26.000000,2024-11-13 12:34:31.152432
4297,Alumnos,S3,2024-11-13 12:17:28,2024-11-13 12:17:28.000000,2024-11-13 12:41:46.701134
4298,Alumnos,S2,2024-11-13 12:34:48,2024-11-13 12:34:48.000000,2024-11-13 12:51:41.799007
4299,Alumnos,S1,2024-11-13 12:39:39,2024-11-13 12:39:39.000000,2024-11-13 13:05:10.371654
4300,Alumnos,S3,2024-11-13 12:45:35,2024-11-13 12:45:35.000000,2024-11-13 13:07:18.667690
4301,Gestión Académica,S4,2024-11-13 12:56:33,2024-11-13 12:56:33.000000,2024-11-13 13:12:11.112400
4302,Gestión Académica,S5,2024-11-13 12:59:19,2024-11-13 12:59:19.000000,2024-11-13 13:11:30.948704
4303,Gestión Académica,S6,2024-11-13 13:05:34,2024-11-13 13:05:34.000000,2024-11-13 13:24:35.240014
4304,Gestión Académica,S5,2024-11-13 13:12:29,2024-11-13 13:12:29.000000,2024-11-13 13:31:10.369070
4305,Alumnos,S2,2024-11-13 13:14:39,2024-11-13 13:14:39.000000,2024-11-13 13:29:35.019851
4306,Gestión Académica,S4,2024-11-13 13:48:57,2024-11-13 13:48:57.000000,2024-11-13 14:09:01.130303
4307,Alumnos,S1,2024-11-13 13:53:05,2024-11-13 13:53:05.000000,2024-11-13 14:16:26.568340
4308,Alumnos,S3,2024-11-13 14:04:23,2024-11-13 14:04:23.000000,2024-11-13 14:17:28.503501
4309,Alumnos,S2,2024-11-13 14:13:02,2024-11-13 14:13:02.000000,2024-11-13 14:30:43.757781
4310,Alumnos,S1,2024-11-13 14:33:01,2024-11-13 14:33:01.000000,2024-11-13 15:04:41.107538
4311,Alumnos,S3,2024-11-13 14:40:02,2024-11-13 14:40:02.000000,2024-11-13 15:08:41.005247
4312,Alumnos,S2,2024-11-13 14:50:55,2024-11-13 14:50:55.000000,2024-11-13 15:14:30.431634
4313,Gestión Académica,S6,2024-11-13 14:59:00,2024-11-13 14:59:00.000000,2024-11-13 15:09:03.136089
4314,Gestión Académica,S5,2024-11-13 15:02:49,2024-11-13 15:02:49.000000,2024-11-13 15:17:02.292243
4315,Alumnos,S1,2024-11-13 15:08:20,2024-11-13 15:08:20.000000,2024-11-13 15:25:56.009247
4316,Alumnos,S3,2024-11-13 15:14:28,2024-11-13 15:14:28.000000,2024-11-13 15:38:45.654418
4317,Gestión Académica,S4,2024-11-13 15:18:30,2024-11-13 15:18:30.000000,2024-11-13 15:33:43.542798
4318,Gestión Académica,S6,2024-11-13 15:34:43,2024-11-13 15:34:43.000000,2024-11-13 15:47:51.546552
4319,Gestión Académica,S5,2024-11-13 15:36:52,2024-11-13 15:36:52.000000,2024-11-13 15:46:47.206519
4320,Gestión Académica,S4,2024-11-13 15:42:16,2024-11-13 15:42:16.000000,2024-11-13 15:57:04.706989
4321,Gestión Académica,S5,2024-11-13 15:53:01,2024-11-13 15:53:01.000000,2024-11-13 16:02:36.735680
4322,Gestión Académica,S6,2024-11-13 15:55:20,2024-11-13 15:55:20.000000,2024-11-13 16:10:21.299502
4323,Gestión Académica,S4,2024-11-13 15:58:17,2024-11-13 15:58:17.000000,2024-11-13 16:16:14.430777
4324,Gestión Académica,S5,2024-11-13 16:02:16,2024-11-13 16:02:59.735680,2024-11-13 16:16:43.855443
4325,Alumnos,S2,2024-11-13 16:07:14,2024-11-13 16:07:14.000000,2024-11-13 16:32:23.901655
4326,Alumnos,S1,2024-11-13 16:18:03,2024-11-13 16:18:03.000000,2024-11-13 16:44:32.467694
4327,Alumnos,S3,2024-11-13 16:20:09,2024-11-13 16:20:09.000000,2024-11-13 16:46:49.721288
4328,Alumnos,S2,2024-11-13 16:28:44,2024-11-13 16:32:48.901655,2024-11-13 16:55:09.261104
4329,Alumnos,S1,2024-11-13 16:38:00,2024-11-13 16:44:51.467694,2024-11-13 17:11:18.400984
4330,Alumnos,S3,2024-11-13 16:49:05,2024-11-13 16:49:05.000000,2024-11-13 17:08:25.275469
4331,Alumnos,S2,2024-11-13 16:54:13,2024-11-13 16:55:24.261104,2024-11-13 17:18:14.425483
4332,Gestión Académica,S6,2024-11-13 17:36:53,2024-11-13 17:36:53.000000,2024-11-13 17:47:53.782417
4333,Gestión Académica,S4,2024-11-13 17:45:38,2024-11-13 17:45:38.000000,2024-11-13 17:59:17.927840
4334,Gestión Académica,S4,2024-11-14 09:00:00,2024-11-14 09:00:00.000000,2024-11-14 09:11:56.250874
4335,Gestión Académica,S5,2024-11-14 09:06:08,2024-11-14 09:06:08.000000,2024-11-14 09:13:10.656147
4336,Gestión Académica,S6,2024-11-14 09:09:05,2024-11-14 09:09:05.000000,2024-11-14 09:18:44.524718
4337,Gestión Académica,S4,2024-11-14 09:22:21,2024-11-14 09:22:21.000000,2024-11-14 09:34:03.893639
4338,Gestión Académica,S5,2024-11-14 09:26:55,2024-11-14 09:26:55.000000,2024-11-14 09:30:38.052242
4339,Gestión Académica,S6,2024-11-14 09:28:05,2024-11-14 09:28:05.000000,2024-11-14 09:45:32.795115
4340,Gestión Académica,S5,2024-11-14 09:29:06,2024-11-14 09:30:43.052242,2024-11-14 09:40:06.706739
4341,Gestión Académica,S4,2024-11-14 09:34:40,2024-11-14 09:34:40.000000,2024-11-14 09:44:07.027470
4342,Gestión Académica,S5,2024-11-14 09:37:43,2024-11-14 09:40:13.706739,2024-11-14 10:00:00.460310
4343,Gestión Académica,S4,2024-11-14 09:41:16,2024-11-14 09:44:28.027470,2024-11-14 09:56:56.386847
4344,Gestión Académica,S6,2024-11-14 10:37:39,2024-11-14 10:37:39.000000,2024-11-14 10:54:02.871742
4345,Gestión Académica,S4,2024-11-14 10:44:29,2024-11-14 10:44:29.000000,2024-11-14 10:52:13.317691
4346,Gestión Académica,S5,2024-11-14 10:55:41,2024-11-14 10:55:41.000000,2024-11-14 11:03:29.979051
4347,Gestión Académica,S4,2024-11-14 10:57:20,2024-11-14 10:57:20.000000,2024-11-14 11:12:06.076691
4348,Gestión Académica,S6,2024-11-14 11:00:12,2024-11-14 11:00:12.000000,2024-11-14 11:10:54.956454
4349,Gestión Académica,S5,2024-11-14 11:15:20,2024-11-14 11:15:20.000000,2024-11-14 11:27:00.183858
4350,Gestión Académica,S6,2024-11-14 11:21:46,2024-11-14 11:21:46.000000,2024-11-14 11:35:04.375269
4351,Gestión Académica,S4,2024-11-14 11:23:27,2024-11-14 11:23:27.000000,2024-11-14 11:37:50.875346
4352,Gestión Académica,S5,2024-11-14 11:28:10,2024-11-14 11:28:10.000000,2024-11-14 11:37:32.940892
4353,Gestión Académica,S6,2024-11-14 11:35:08,2024-11-14 11:35:23.375269,2024-11-14 11:45:37.384416
4354,Gestión Académica,S5,2024-11-14 11:42:12,2024-11-14 11:42:12.000000,2024-11-14 11:58:11.872057
4355,Alumnos,S1,2024-11-14 11:47:01,2024-11-14 11:47:01.000000,2024-11-14 12:15:48.493009
4356,Alumnos,S2,2024-11-14 11:53:28,2024-11-14 11:53:28.000000,2024-11-14 12:20:16.739308
4357,Alumnos,S3,2024-11-14 12:09:24,2024-11-14 12:09:24.000000,2024-11-14 12:33:36.545835
4358,Gestión Académica,S4,2024-11-14 12:14:34,2024-11-14 12:14:34.000000,2024-11-14 12:26:54.925389
4359,Gestión Académica,S6,2024-11-14 12:22:58,2024-11-14 12:22:58.000000,2024-11-14 12:37:05.550199
4360,Gestión Académica,S5,2024-11-14 12:33:48,2024-11-14 12:33:48.000000,2024-11-14 12:43:09.245508
4361,Alumnos,S1,2024-11-14 12:42:28,2024-11-14 12:42:28.000000,2024-11-14 13:12:59.583573
4362,Alumnos,S2,2024-11-14 12:54:57,2024-11-14 12:54:57.000000,2024-11-14 13:23:07.248498
4363,Alumnos,S3,2024-11-14 12:57:36,2024-11-14 12:57:36.000000,2024-11-14 13:26:05.510093
4364,Alumnos,S1,2024-11-14 12:59:21,2024-11-14 13:13:23.583573,2024-11-14 13:35:07.413374
4365,Alumnos,S2,2024-11-14 13:05:05,2024-11-14 13:23:37.248498,2024-11-14 13:46:56.725063
4366,Alumnos,S3,2024-11-14 13:10:20,2024-11-14 13:26:14.510093,2024-11-14 13:48:18.528582
4367,Alumnos,S1,2024-11-14 14:04:05,2024-11-14 14:04:05.000000,2024-11-14 14:32:11.375343
4368,Alumnos,S2,2024-11-14 14:14:33,2024-11-14 14:14:33.000000,2024-11-14 14:42:11.320186
4369,Gestión Académica,S4,2024-11-14 14:24:34,2024-11-14 14:24:34.000000,2024-11-14 14:42:07.159958
4370,Alumnos,S3,2024-11-14 14:31:40,2024-11-14 14:31:40.000000,2024-11-14 14:53:27.054378
4371,Gestión Académica,S6,2024-11-14 14:39:06,2024-11-14 14:39:06.000000,2024-11-14 14:45:31.297376
4372,Gestión Académica,S5,2024-11-14 14:46:25,2024-11-14 14:46:25.000000,2024-11-14 15:03:07.685616
4373,Gestión Académica,S4,2024-11-14 14:58:53,2024-11-14 14:58:53.000000,2024-11-14 15:16:13.369650
4374,Gestión Académica,S6,2024-11-14 15:06:03,2024-11-14 15:06:03.000000,2024-11-14 15:18:06.985635
4375,Gestión Académica,S5,2024-11-14 15:12:46,2024-11-14 15:12:46.000000,2024-11-14 15:20:22.041084
4376,Gestión Académica,S4,2024-11-14 15:22:16,2024-11-14 15:22:16.000000,2024-11-14 15:31:49.373279
4377,Gestión Académica,S6,2024-11-14 15:31:30,2024-11-14 15:31:30.000000,2024-11-14 15:49:20.471454
4378,Gestión Académica,S5,2024-11-14 15:38:07,2024-11-14 15:38:07.000000,2024-11-14 15:51:05.857141
4379,Gestión Académica,S4,2024-11-14 15:49:11,2024-11-14 15:49:11.000000,2024-11-14 15:56:27.998347
4380,Gestión Académica,S6,2024-11-14 15:57:48,2024-11-14 15:57:48.000000,2024-11-14 16:03:26.778589
4381,Alumnos,S1,2024-11-14 16:02:26,2024-11-14 16:02:26.000000,2024-11-14 16:26:00.127063
4382,Alumnos,S2,2024-11-14 16:34:47,2024-11-14 16:34:47.000000,2024-11-14 17:02:31.242021
4383,Alumnos,S3,2024-11-14 16:43:42,2024-11-14 16:43:42.000000,2024-11-14 17:14:55.238579
4384,Gestión Académica,S5,2024-11-14 16:57:34,2024-11-14 16:57:34.000000,2024-11-14 17:06:57.990431
4385,Gestión Académica,S4,2024-11-14 17:01:11,2024-11-14 17:01:11.000000,2024-11-14 17:15:12.261408
4386,Alumnos,S1,2024-11-14 17:12:33,2024-11-14 17:12:33.000000,2024-11-14 17:30:33.221736
4387,Alumnos,S2,2024-11-14 17:16:25,2024-11-14 17:16:25.000000,2024-11-14 17:46:36.136463
4388,Gestión Académica,S6,2024-11-14 17:24:51,2024-11-14 17:24:51.000000,2024-11-14 17:33:40.121088
4389,Gestión Académica,S4,2024-11-15 09:00:00,2024-11-15 09:00:00.000000,2024-11-15 09:09:05.547700
4390,Gestión Académica,S5,2024-11-15 09:04:52,2024-11-15 09:04:52.000000,2024-11-15 09:15:28.394707
4391,Gestión Académica,S6,2024-11-15 09:06:13,2024-11-15 09:06:13.000000,2024-11-15 09:20:13.090239
4392,Gestión Académica,S4,2024-11-15 09:16:12,2024-11-15 09:16:12.000000,2024-11-15 09:31:24.701592
4393,Alumnos,S1,2024-11-15 09:34:25,2024-11-15 09:34:25.000000,2024-11-15 09:56:31.968778
4394,Alumnos,S2,2024-11-15 09:45:17,2024-11-15 09:45:17.000000,2024-11-15 10:07:29.858522
4395,Alumnos,S3,2024-11-15 09:49:25,2024-11-15 09:49:25.000000,2024-11-15 10:17:23.897767
4396,Alumnos,S1,2024-11-15 10:03:20,2024-11-15 10:03:20.000000,2024-11-15 10:31:40.211802
4397,Alumnos,S2,2024-11-15 10:05:44,2024-11-15 10:07:45.858522,2024-11-15 10:31:29.659286
4398,Alumnos,S3,2024-11-15 10:20:46,2024-11-15 10:20:46.000000,2024-11-15 10:45:46.264026
4399,Alumnos,S2,2024-11-15 10:28:46,2024-11-15 10:31:43.659286,2024-11-15 10:59:15.994137
4400,Alumnos,S1,2024-11-15 10:30:05,2024-11-15 10:31:48.211802,2024-11-15 10:52:02.540727
4401,Gestión Académica,S5,2024-11-15 10:40:39,2024-11-15 10:40:39.000000,2024-11-15 10:53:01.239307
4402,Gestión Académica,S6,2024-11-15 10:53:33,2024-11-15 10:53:33.000000,2024-11-15 10:55:46.956188
4403,Gestión Académica,S4,2024-11-15 10:57:45,2024-11-15 10:57:45.000000,2024-11-15 11:08:55.070738
4404,Gestión Académica,S5,2024-11-15 11:14:45,2024-11-15 11:14:45.000000,2024-11-15 11:24:46.865498
4405,Gestión Académica,S6,2024-11-15 11:17:43,2024-11-15 11:17:43.000000,2024-11-15 11:34:15.075692
4406,Gestión Académica,S4,2024-11-15 11:21:09,2024-11-15 11:21:09.000000,2024-11-15 11:36:15.007938
4407,Gestión Académica,S5,2024-11-15 11:27:26,2024-11-15 11:27:26.000000,2024-11-15 11:31:59.943385
4408,Alumnos,S3,2024-11-15 11:37:33,2024-11-15 11:37:33.000000,2024-11-15 12:03:14.754652
4409,Alumnos,S1,2024-11-15 11:45:17,2024-11-15 11:45:17.000000,2024-11-15 12:05:31.423725
4410,Alumnos,S2,2024-11-15 11:51:48,2024-11-15 11:51:48.000000,2024-11-15 12:15:46.792541
4411,Alumnos,S3,2024-11-15 11:58:25,2024-11-15 12:03:16.754652,2024-11-15 12:26:42.087404
4412,Gestión Académica,S5,2024-11-15 12:14:48,2024-11-15 12:14:48.000000,2024-11-15 12:25:02.382162
4413,Alumnos,S1,2024-11-15 13:04:45,2024-11-15 13:04:45.000000,2024-11-15 13:32:29.354479
4414,Alumnos,S2,2024-11-15 13:15:42,2024-11-15 13:15:42.000000,2024-11-15 13:43:41.793796
4415,Alumnos,S3,2024-11-15 13:18:53,2024-11-15 13:18:53.000000,2024-11-15 13:38:24.459553
4416,Alumnos,S1,2024-11-15 13:29:33,2024-11-15 13:32:35.354479,2024-11-15 13:58:05.718432
4417,Alumnos,S3,2024-11-15 13:38:35,2024-11-15 13:38:44.459553,2024-11-15 14:05:14.430739
4418,Gestión Académica,S6,2024-11-15 13:40:09,2024-11-15 13:40:09.000000,2024-11-15 13:47:48.170262
4419,Gestión Académica,S4,2024-11-15 13:42:15,2024-11-15 13:42:15.000000,2024-11-15 13:52:02.827305
4420,Alumnos,S2,2024-11-15 13:51:45,2024-11-15 13:51:45.000000,2024-11-15 14:14:07.144372
4421,Gestión Académica,S5,2024-11-15 13:54:19,2024-11-15 13:54:19.000000,2024-11-15 14:16:43.409464
4422,Gestión Académica,S6,2024-11-15 14:01:47,2024-11-15 14:01:47.000000,2024-11-15 14:20:04.004532
4423,Gestión Académica,S4,2024-11-15 14:05:05,2024-11-15 14:05:05.000000,2024-11-15 14:21:49.260955
4424,Alumnos,S1,2024-11-15 14:13:01,2024-11-15 14:13:01.000000,2024-11-15 14:32:57.423454
4425,Alumnos,S3,2024-11-15 14:34:24,2024-11-15 14:34:24.000000,2024-11-15 14:58:36.117583
4426,Gestión Académica,S5,2024-11-15 14:36:01,2024-11-15 14:36:01.000000,2024-11-15 14:45:53.529178
4427,Gestión Académica,S6,2024-11-15 14:38:26,2024-11-15 14:38:26.000000,2024-11-15 14:54:49.580722
4428,Alumnos,S2,2024-11-15 14:48:42,2024-11-15 14:48:42.000000,2024-11-15 15:05:28.889866
4429,Gestión Académica,S4,2024-11-15 14:55:23,2024-11-15 14:55:23.000000,2024-11-15 15:07:55.729506
4430,Gestión Académica,S5,2024-11-15 14:59:58,2024-11-15 14:59:58.000000,2024-11-15 15:13:52.258225
4431,Gestión Académica,S6,2024-11-15 15:06:48,2024-11-15 15:06:48.000000,2024-11-15 15:14:06.343416
4432,Alumnos,S1,2024-11-15 15:15:18,2024-11-15 15:15:18.000000,2024-11-15 15:40:33.133521
4433,Alumnos,S3,2024-11-15 15:27:40,2024-11-15 15:27:40.000000,2024-11-15 15:55:43.904676
4434,Gestión Académica,S4,2024-11-15 15:36:11,2024-11-15 15:36:11.000000,2024-11-15 15:48:16.550586
4435,Gestión Académica,S5,2024-11-15 15:49:59,2024-11-15 15:49:59.000000,2024-11-15 15:55:07.399240
4436,Gestión Académica,S6,2024-11-15 15:56:39,2024-11-15 15:56:39.000000,2024-11-15 16:05:14.528937
4437,Gestión Académica,S4,2024-11-15 16:05:40,2024-11-15 16:05:40.000000,2024-11-15 16:13:30.713303
4438,Gestión Académica,S5,2024-11-15 16:09:08,2024-11-15 16:09:08.000000,2024-11-15 16:20:23.848657
4439,Alumnos,S2,2024-11-15 16:11:21,2024-11-15 16:11:21.000000,2024-11-15 16:34:02.193023
4440,Alumnos,S1,2024-11-15 16:13:20,2024-11-15 16:13:20.000000,2024-11-15 16:40:21.310628
4441,Alumnos,S3,2024-11-15 16:17:40,2024-11-15 16:17:40.000000,2024-11-15 16:34:16.813063
4442,Gestión Académica,S6,2024-11-15 16:18:56,2024-11-15 16:18:56.000000,2024-11-15 16:33:12.379418
4443,Gestión Académica,S4,2024-11-15 16:21:17,2024-11-15 16:21:17.000000,2024-11-15 16:29:42.343856
4444,Gestión Académica,S5,2024-11-15 16:29:04,2024-11-15 16:29:04.000000,2024-11-15 16:39:08.335675
4445,Gestión Académica,S4,2024-11-15 16:39:47,2024-11-15 16:39:47.000000,2024-11-15 16:44:37.922094
4446,Gestión Académica,S6,2024-11-15 16:44:52,2024-11-15 16:44:52.000000,2024-11-15 17:01:51.783362
4447,Gestión Académica,S5,2024-11-15 17:02:24,2024-11-15 17:02:24.000000,2024-11-15 17:19:10.294953
4448,Gestión Académica,S4,2024-11-15 17:11:29,2024-11-15 17:11:29.000000,2024-11-15 17:23:08.797504
4449,Gestión Académica,S6,2024-11-15 17:23:57,2024-11-15 17:23:57.000000,2024-11-15 17:40:00.060601
4450,Alumnos,S2,2024-11-15 17:33:28,2024-11-15 17:33:28.000000,2024-11-15 17:53:32.409817
4451,Alumnos,S3,2024-11-15 17:40:10,2024-11-15 17:40:10.000000,2024-11-15 17:55:10.804151
4452,Alumnos,S1,2024-11-16 09:00:00,2024-11-16 09:00:00.000000,2024-11-16 09:32:33.952093
4453,Gestión Académica,S4,2024-11-16 09:10:11,2024-11-16 09:10:11.000000,2024-11-16 09:19:40.399851
4454,Gestión Académica,S5,2024-11-16 09:22:51,2024-11-16 09:22:51.000000,2024-11-16 09:28:40.568773
4455,Gestión Académica,S6,2024-11-16 09:31:45,2024-11-16 09:31:45.000000,2024-11-16 09:50:02.797116
4456,Gestión Académica,S4,2024-11-16 09:36:27,2024-11-16 09:36:27.000000,2024-11-16 09:49:35.268569
4457,Gestión Académica,S5,2024-11-16 09:43:43,2024-11-16 09:43:43.000000,2024-11-16 09:58:25.279343
4458,Gestión Académica,S4,2024-11-16 09:54:22,2024-11-16 09:54:22.000000,2024-11-16 10:05:04.233064
4459,Alumnos,S2,2024-11-16 09:58:52,2024-11-16 09:58:52.000000,2024-11-16 10:22:34.582319
4460,Alumnos,S3,2024-11-16 10:05:13,2024-11-16 10:05:13.000000,2024-11-16 10:26:39.961450
4461,Alumnos,S1,2024-11-16 10:10:37,2024-11-16 10:10:37.000000,2024-11-16 10:34:58.518514
4462,Alumnos,S2,2024-11-16 10:13:48,2024-11-16 10:22:44.582319,2024-11-16 10:52:24.935036
4463,Gestión Académica,S6,2024-11-16 10:24:30,2024-11-16 10:24:30.000000,2024-11-16 10:43:52.236398
4464,Gestión Académica,S5,2024-11-16 10:30:52,2024-11-16 10:30:52.000000,2024-11-16 10:50:00.306144
4465,Gestión Académica,S4,2024-11-16 10:40:24,2024-11-16 10:40:24.000000,2024-11-16 10:51:06.247709
4466,Gestión Académica,S6,2024-11-16 10:50:33,2024-11-16 10:50:33.000000,2024-11-16 11:03:31.765448
4467,Gestión Académica,S5,2024-11-16 10:54:34,2024-11-16 10:54:34.000000,2024-11-16 11:09:30.770094
4468,Gestión Académica,S4,2024-11-16 10:57:51,2024-11-16 10:57:51.000000,2024-11-16 11:14:12.417585
4469,Gestión Académica,S6,2024-11-16 11:02:44,2024-11-16 11:03:48.765448,2024-11-16 11:13:42.668571
4470,Gestión Académica,S5,2024-11-16 11:12:57,2024-11-16 11:12:57.000000,2024-11-16 11:20:25.583195
4471,Gestión Académica,S6,2024-11-16 11:17:49,2024-11-16 11:17:49.000000,2024-11-16 11:30:40.116694
4472,Gestión Académica,S4,2024-11-16 11:22:08,2024-11-16 11:22:08.000000,2024-11-16 11:32:06.288311
4473,Gestión Académica,S5,2024-11-16 11:23:13,2024-11-16 11:23:13.000000,2024-11-16 11:34:19.587252
4474,Gestión Académica,S6,2024-11-16 11:28:51,2024-11-16 11:30:50.116694,2024-11-16 11:47:52.830532
4475,Gestión Académica,S4,2024-11-16 11:37:37,2024-11-16 11:37:37.000000,2024-11-16 11:52:23.672816
4476,Gestión Académica,S5,2024-11-16 11:42:37,2024-11-16 11:42:37.000000,2024-11-16 11:53:59.894016
